year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2017,final,lt,by,lt,by,1,1.0,1.0
2017,final,lt,am,lt,am,3,3.0,3.0
2017,final,lt,gr,lt,gr,0,0.0,0.0
2017,final,lt,dk,lt,dk,0,0.0,0.0
2017,final,lt,cy,lt,cy,0,0.0,0.0
2017,final,lt,pl,lt,pl,0,0.0,0.0
2017,final,lt,il,lt,il,0,0.0,0.0
2017,final,lt,ua,lt,ua,0,0.0,0.0
2017,final,lt,de,lt,de,0,0.0,0.0
2017,final,lt,es,lt,es,0,0.0,0.0
2017,final,mt,pt,mt,pt,18,18.0,18.0
2017,final,mt,bg,mt,bg,18,18.0,18.0
2017,final,mt,md,mt,md,1,1.0,1.0
2017,final,mt,be,mt,be,5,5.0,5.0
2017,final,mt,se,mt,se,7,7.0,7.0
2017,final,mt,it,mt,it,24,24.0,24.0
2017,final,mt,ro,mt,ro,11,11.0,11.0
2017,final,mt,hu,mt,hu,5,5.0,5.0
2017,final,mt,au,mt,au,0,0.0,0.0
2017,final,mt,no,mt,no,0,0.0,0.0
2017,final,mt,nl,mt,nl,0,0.0,0.0
2017,final,mt,fr,mt,fr,4,4.0,4.0
2017,final,mt,hr,mt,hr,9,9.0,9.0
2017,final,mt,az,mt,az,0,0.0,0.0
2017,final,mt,gb,mt,gb,4,4.0,4.0
2017,final,mt,at,mt,at,0,0.0,0.0
2017,final,mt,by,mt,by,2,2.0,2.0
2017,final,mt,am,mt,am,1,1.0,1.0
2017,final,mt,gr,mt,gr,0,0.0,0.0
2017,final,mt,dk,mt,dk,0,0.0,0.0
2017,final,mt,cy,mt,cy,0,0.0,0.0
2017,final,mt,pl,mt,pl,0,0.0,0.0
2017,final,mt,il,mt,il,7,7.0,7.0
2017,final,mt,ua,mt,ua,0,0.0,0.0
2017,final,mt,de,mt,de,0,0.0,0.0
2017,final,mt,es,mt,es,0,0.0,0.0
2017,final,md,pt,md,pt,13,13.0,13.0
2017,final,md,bg,md,bg,18,18.0,18.0
2017,final,md,md,md,md,0,0.0,0.0
2017,final,md,be,md,be,2,2.0,2.0
2017,final,md,se,md,se,11,11.0,11.0
2017,final,md,it,md,it,4,4.0,4.0
2017,final,md,ro,md,ro,24,24.0,24.0
2017,final,md,hu,md,hu,1,1.0,1.0
2017,final,md,au,md,au,4,4.0,4.0
2017,final,md,no,md,no,0,0.0,0.0
2017,final,md,nl,md,nl,0,0.0,0.0
2017,final,md,fr,md,fr,5,5.0,5.0
2017,final,md,hr,md,hr,0,0.0,0.0
2017,final,md,az,md,az,15,15.0,15.0
2017,final,md,gb,md,gb,0,0.0,0.0
2017,final,md,at,md,at,2,2.0,2.0
2017,final,md,by,md,by,4,4.0,4.0
2017,final,md,am,md,am,6,6.0,6.0
2017,final,md,gr,md,gr,7,7.0,7.0
2017,final,md,dk,md,dk,0,0.0,0.0
2017,final,md,cy,md,cy,0,0.0,0.0
2017,final,md,pl,md,pl,0,0.0,0.0
2017,final,md,il,md,il,0,0.0,0.0
2017,final,md,ua,md,ua,0,0.0,0.0
2017,final,md,de,md,de,0,0.0,0.0
2017,final,md,es,md,es,0,0.0,0.0
2017,final,me,pt,me,pt,8,8.0,8.0
2017,final,me,bg,me,bg,8,8.0,8.0
2017,final,me,md,me,md,3,3.0,3.0
2017,final,me,be,me,be,10,10.0,10.0
2017,final,me,se,me,se,7,7.0,7.0
2017,final,me,it,me,it,18,18.0,18.0
2017,final,me,ro,me,ro,10,10.0,10.0
2017,final,me,hu,me,hu,7,7.0,7.0
2017,final,me,au,me,au,0,0.0,0.0
2017,final,me,no,me,no,0,0.0,0.0
2017,final,me,nl,me,nl,0,0.0,0.0
2017,final,me,fr,me,fr,5,5.0,5.0
2017,final,me,hr,me,hr,17,17.0,17.0
2017,final,me,az,me,az,5,5.0,5.0
2017,final,me,gb,me,gb,0,0.0,0.0
2017,final,me,at,me,at,1,1.0,1.0
2017,final,me,by,me,by,0,0.0,0.0
2017,final,me,am,me,am,4,4.0,4.0
2017,final,me,gr,me,gr,12,12.0,12.0
2017,final,me,dk,me,dk,0,0.0,0.0
2017,final,me,cy,me,cy,1,1.0,1.0
2017,final,me,pl,me,pl,0,0.0,0.0
2017,final,me,il,me,il,0,0.0,0.0
2017,final,me,ua,me,ua,0,0.0,0.0
2017,final,me,de,me,de,0,0.0,0.0
2017,final,me,es,me,es,0,0.0,0.0
2017,final,nl,pt,nl,pt,24,24.0,24.0
2017,final,nl,bg,nl,bg,18,18.0,18.0
2017,final,nl,md,nl,md,5,5.0,5.0
2017,final,nl,be,nl,be,12,12.0,12.0
2017,final,nl,se,nl,se,10,10.0,10.0
2017,final,nl,it,nl,it,2,2.0,2.0
2017,final,nl,ro,nl,ro,8,8.0,8.0
2017,final,nl,hu,nl,hu,6,6.0,6.0
2017,final,nl,au,nl,au,4,4.0,4.0
2017,final,nl,no,nl,no,7,7.0,7.0
2017,final,nl,nl,nl,nl,0,0.0,0.0
2017,final,nl,fr,nl,fr,0,0.0,0.0
2017,final,nl,hr,nl,hr,3,3.0,3.0
2017,final,nl,az,nl,az,0,0.0,0.0
2017,final,nl,gb,nl,gb,5,5.0,5.0
2017,final,nl,at,nl,at,3,3.0,3.0
2017,final,nl,by,nl,by,0,0.0,0.0
2017,final,nl,am,nl,am,0,0.0,0.0
2017,final,nl,gr,nl,gr,0,0.0,0.0
2017,final,nl,dk,nl,dk,8,8.0,8.0
2017,final,nl,cy,nl,cy,0,0.0,0.0
2017,final,nl,pl,nl,pl,1,1.0,1.0
2017,final,nl,il,nl,il,0,0.0,0.0
2017,final,nl,ua,nl,ua,0,0.0,0.0
2017,final,nl,de,nl,de,0,0.0,0.0
2017,final,nl,es,nl,es,0,0.0,0.0
2017,final,mk,pt,mk,pt,17,17.0,17.0
2017,final,mk,bg,mk,bg,24,24.0,24.0
2017,final,mk,md,mk,md,8,8.0,8.0
2017,final,mk,be,mk,be,4,4.0,4.0
2017,final,mk,se,mk,se,6,6.0,6.0
2017,final,mk,it,mk,it,8,8.0,8.0
2017,final,mk,ro,mk,ro,4,4.0,4.0
2017,final,mk,hu,mk,hu,3,3.0,3.0
2017,final,mk,au,mk,au,8,8.0,8.0
2017,final,mk,no,mk,no,2,2.0,2.0
2017,final,mk,nl,mk,nl,0,0.0,0.0
2017,final,mk,fr,mk,fr,11,11.0,11.0
2017,final,mk,hr,mk,hr,10,10.0,10.0
2017,final,mk,az,mk,az,0,0.0,0.0
2017,final,mk,gb,mk,gb,3,3.0,3.0
2017,final,mk,at,mk,at,0,0.0,0.0
2017,final,mk,by,mk,by,0,0.0,0.0
2017,final,mk,am,mk,am,0,0.0,0.0
2017,final,mk,gr,mk,gr,0,0.0,0.0
2017,final,mk,dk,mk,dk,7,7.0,7.0
2017,final,mk,cy,mk,cy,0,0.0,0.0
2017,final,mk,pl,mk,pl,0,0.0,0.0
2017,final,mk,il,mk,il,1,1.0,1.0
2017,final,mk,ua,mk,ua,0,0.0,0.0
2017,final,mk,de,mk,de,0,0.0,0.0
2017,final,mk,es,mk,es,0,0.0,0.0
2017,final,no,pt,no,pt,22,22.0,22.0
2017,final,no,bg,no,bg,20,20.0,20.0
2017,final,no,md,no,md,8,8.0,8.0
2017,final,no,be,no,be,7,7.0,7.0
2017,final,no,se,no,se,11,11.0,11.0
2017,final,no,it,no,it,9,9.0,9.0
2017,final,no,ro,no,ro,10,10.0,10.0
2017,final,no,hu,no,hu,4,4.0,4.0
2017,final,no,au,no,au,3,3.0,3.0
2017,final,no,no,no,no,0,0.0,0.0
2017,final,no,nl,no,nl,4,4.0,4.0
2017,final,no,fr,no,fr,0,0.0,0.0
2017,final,no,hr,no,hr,1,1.0,1.0
2017,final,no,az,no,az,0,0.0,0.0
2017,final,no,gb,no,gb,1,1.0,1.0
2017,final,no,at,no,at,0,0.0,0.0
2017,final,no,by,no,by,0,0.0,0.0
2017,final,no,am,no,am,0,0.0,0.0
2017,final,no,gr,no,gr,0,0.0,0.0
2017,final,no,dk,no,dk,8,8.0,8.0
2017,final,no,cy,no,cy,0,0.0,0.0
2017,final,no,pl,no,pl,3,3.0,3.0
2017,final,no,il,no,il,5,5.0,5.0
2017,final,no,ua,no,ua,0,0.0,0.0
2017,final,no,de,no,de,0,0.0,0.0
2017,final,no,es,no,es,0,0.0,0.0
2017,final,pl,pt,pl,pt,22,22.0,22.0
2017,final,pl,bg,pl,bg,14,14.0,14.0
2017,final,pl,md,pl,md,6,6.0,6.0
2017,final,pl,be,pl,be,22,22.0,22.0
2017,final,pl,se,pl,se,7,7.0,7.0
2017,final,pl,it,pl,it,0,0.0,0.0
2017,final,pl,ro,pl,ro,7,7.0,7.0
2017,final,pl,hu,pl,hu,5,5.0,5.0
2017,final,pl,au,pl,au,7,7.0,7.0
2017,final,pl,no,pl,no,3,3.0,3.0
2017,final,pl,nl,pl,nl,8,8.0,8.0
2017,final,pl,fr,pl,fr,0,0.0,0.0
2017,final,pl,hr,pl,hr,1,1.0,1.0
2017,final,pl,az,pl,az,1,1.0,1.0
2017,final,pl,gb,pl,gb,5,5.0,5.0
2017,final,pl,at,pl,at,0,0.0,0.0
2017,final,pl,by,pl,by,4,4.0,4.0
2017,final,pl,am,pl,am,2,2.0,2.0
2017,final,pl,gr,pl,gr,0,0.0,0.0
2017,final,pl,dk,pl,dk,0,0.0,0.0
2017,final,pl,cy,pl,cy,0,0.0,0.0
2017,final,pl,pl,pl,pl,0,0.0,0.0
2017,final,pl,il,pl,il,0,0.0,0.0
2017,final,pl,ua,pl,ua,2,2.0,2.0
2017,final,pl,de,pl,de,0,0.0,0.0
2017,final,pl,es,pl,es,0,0.0,0.0
2017,final,pt,pt,pt,pt,0,0.0,0.0
2017,final,pt,bg,pt,bg,8,8.0,8.0
2017,final,pt,md,pt,md,18,18.0,18.0
2017,final,pt,be,pt,be,18,18.0,18.0
2017,final,pt,se,pt,se,8,8.0,8.0
2017,final,pt,it,pt,it,4,4.0,4.0
2017,final,pt,ro,pt,ro,7,7.0,7.0
2017,final,pt,hu,pt,hu,2,2.0,2.0
2017,final,pt,au,pt,au,5,5.0,5.0
2017,final,pt,no,pt,no,2,2.0,2.0
2017,final,pt,nl,pt,nl,3,3.0,3.0
2017,final,pt,fr,pt,fr,10,10.0,10.0
2017,final,pt,hr,pt,hr,0,0.0,0.0
2017,final,pt,az,pt,az,12,12.0,12.0
2017,final,pt,gb,pt,gb,0,0.0,0.0
2017,final,pt,at,pt,at,10,10.0,10.0
2017,final,pt,by,pt,by,0,0.0,0.0
2017,final,pt,am,pt,am,0,0.0,0.0
2017,final,pt,gr,pt,gr,0,0.0,0.0
2017,final,pt,dk,pt,dk,0,0.0,0.0
2017,final,pt,cy,pt,cy,1,1.0,1.0
2017,final,pt,pl,pt,pl,0,0.0,0.0
2017,final,pt,il,pt,il,0,0.0,0.0
2017,final,pt,ua,pt,ua,3,3.0,3.0
2017,final,pt,de,pt,de,0,0.0,0.0
2017,final,pt,es,pt,es,5,5.0,5.0
2017,final,ro,pt,ro,pt,13,13.0,13.0
2017,final,ro,bg,ro,bg,18,18.0,18.0
2017,final,ro,md,ro,md,20,20.0,20.0
2017,final,ro,be,ro,be,5,5.0,5.0
2017,final,ro,se,ro,se,9,9.0,9.0
2017,final,ro,it,ro,it,6,6.0,6.0
2017,final,ro,ro,ro,ro,0,0.0,0.0
2017,final,ro,hu,ro,hu,10,10.0,10.0
2017,final,ro,au,ro,au,4,4.0,4.0
2017,final,ro,no,ro,no,0,0.0,0.0
2017,final,ro,nl,ro,nl,12,12.0,12.0
2017,final,ro,fr,ro,fr,4,4.0,4.0
2017,final,ro,hr,ro,hr,6,6.0,6.0
2017,final,ro,az,ro,az,0,0.0,0.0
2017,final,ro,gb,ro,gb,0,0.0,0.0
2017,final,ro,at,ro,at,1,1.0,1.0
2017,final,ro,by,ro,by,0,0.0,0.0
2017,final,ro,am,ro,am,0,0.0,0.0
2017,final,ro,gr,ro,gr,1,1.0,1.0
2017,final,ro,dk,ro,dk,5,5.0,5.0
2017,final,ro,cy,ro,cy,0,0.0,0.0
2017,final,ro,pl,ro,pl,0,0.0,0.0
2017,final,ro,il,ro,il,2,2.0,2.0
2017,final,ro,ua,ro,ua,0,0.0,0.0
2017,final,ro,de,ro,de,0,0.0,0.0
2017,final,ro,es,ro,es,0,0.0,0.0
2017,final,sm,pt,sm,pt,19,19.0,19.0
2017,final,sm,bg,sm,bg,14,14.0,14.0
2017,final,sm,md,sm,md,8,8.0,8.0
2017,final,sm,be,sm,be,13,13.0,13.0
2017,final,sm,se,sm,se,2,2.0,2.0
2017,final,sm,it,sm,it,13,13.0,13.0
2017,final,sm,ro,sm,ro,6,6.0,6.0
2017,final,sm,hu,sm,hu,4,4.0,4.0
2017,final,sm,au,sm,au,0,0.0,0.0
2017,final,sm,no,sm,no,10,10.0,10.0
2017,final,sm,nl,sm,nl,7,7.0,7.0
2017,final,sm,fr,sm,fr,0,0.0,0.0
2017,final,sm,hr,sm,hr,3,3.0,3.0
2017,final,sm,az,sm,az,6,6.0,6.0
2017,final,sm,gb,sm,gb,6,6.0,6.0
2017,final,sm,at,sm,at,0,0.0,0.0
2017,final,sm,by,sm,by,0,0.0,0.0
2017,final,sm,am,sm,am,4,4.0,4.0
2017,final,sm,gr,sm,gr,0,0.0,0.0
2017,final,sm,dk,sm,dk,0,0.0,0.0
2017,final,sm,cy,sm,cy,0,0.0,0.0
2017,final,sm,pl,sm,pl,1,1.0,1.0
2017,final,sm,il,sm,il,0,0.0,0.0
2017,final,sm,ua,sm,ua,0,0.0,0.0
2017,final,sm,de,sm,de,0,0.0,0.0
2017,final,sm,es,sm,es,0,0.0,0.0
2017,final,rs,pt,rs,pt,20,20.0,20.0
2017,final,rs,bg,rs,bg,16,16.0,16.0
2017,final,rs,md,rs,md,14,14.0,14.0
2017,final,rs,be,rs,be,3,3.0,3.0
2017,final,rs,se,rs,se,3,3.0,3.0
2017,final,rs,it,rs,it,14,14.0,14.0
2017,final,rs,ro,rs,ro,4,4.0,4.0
2017,final,rs,hu,rs,hu,22,22.0,22.0
2017,final,rs,au,rs,au,3,3.0,3.0
2017,final,rs,no,rs,no,0,0.0,0.0
2017,final,rs,nl,rs,nl,0,0.0,0.0
2017,final,rs,fr,rs,fr,2,2.0,2.0
2017,final,rs,hr,rs,hr,5,5.0,5.0
2017,final,rs,az,rs,az,0,0.0,0.0
2017,final,rs,gb,rs,gb,0,0.0,0.0
2017,final,rs,at,rs,at,4,4.0,4.0
2017,final,rs,by,rs,by,0,0.0,0.0
2017,final,rs,am,rs,am,5,5.0,5.0
2017,final,rs,gr,rs,gr,0,0.0,0.0
2017,final,rs,dk,rs,dk,0,0.0,0.0
2017,final,rs,cy,rs,cy,0,0.0,0.0
2017,final,rs,pl,rs,pl,0,0.0,0.0
2017,final,rs,il,rs,il,1,1.0,1.0
2017,final,rs,ua,rs,ua,0,0.0,0.0
2017,final,rs,de,rs,de,0,0.0,0.0
2017,final,rs,es,rs,es,0,0.0,0.0
2017,final,si,pt,si,pt,20,20.0,20.0
2017,final,si,bg,si,bg,15,15.0,15.0
2017,final,si,md,si,md,3,3.0,3.0
2017,final,si,be,si,be,11,11.0,11.0
2017,final,si,se,si,se,7,7.0,7.0
2017,final,si,it,si,it,12,12.0,12.0
2017,final,si,ro,si,ro,2,2.0,2.0
2017,final,si,hu,si,hu,5,5.0,5.0
2017,final,si,au,si,au,7,7.0,7.0
2017,final,si,no,si,no,0,0.0,0.0
2017,final,si,nl,si,nl,1,1.0,1.0
2017,final,si,fr,si,fr,0,0.0,0.0
2017,final,si,hr,si,hr,12,12.0,12.0
2017,final,si,az,si,az,4,4.0,4.0
2017,final,si,gb,si,gb,10,10.0,10.0
2017,final,si,at,si,at,0,0.0,0.0
2017,final,si,by,si,by,0,0.0,0.0
2017,final,si,am,si,am,3,3.0,3.0
2017,final,si,gr,si,gr,0,0.0,0.0
2017,final,si,dk,si,dk,0,0.0,0.0
2017,final,si,cy,si,cy,0,0.0,0.0
2017,final,si,pl,si,pl,4,4.0,4.0
2017,final,si,il,si,il,0,0.0,0.0
2017,final,si,ua,si,ua,0,0.0,0.0
2017,final,si,de,si,de,0,0.0,0.0
2017,final,si,es,si,es,0,0.0,0.0
2017,final,es,pt,es,pt,24,24.0,24.0
2017,final,es,bg,es,bg,16,16.0,16.0
2017,final,es,md,es,md,13,13.0,13.0
2017,final,es,be,es,be,8,8.0,8.0
2017,final,es,se,es,se,10,10.0,10.0
2017,final,es,it,es,it,18,18.0,18.0
2017,final,es,ro,es,ro,7,7.0,7.0
2017,final,es,hu,es,hu,0,0.0,0.0
2017,final,es,au,es,au,8,8.0,8.0
2017,final,es,no,es,no,0,0.0,0.0
2017,final,es,nl,es,nl,3,3.0,3.0
2017,final,es,fr,es,fr,3,3.0,3.0
2017,final,es,hr,es,hr,0,0.0,0.0
2017,final,es,az,es,az,0,0.0,0.0
2017,final,es,gb,es,gb,1,1.0,1.0
2017,final,es,at,es,at,3,3.0,3.0
2017,final,es,by,es,by,0,0.0,0.0
2017,final,es,am,es,am,0,0.0,0.0
2017,final,es,gr,es,gr,2,2.0,2.0
2017,final,es,dk,es,dk,0,0.0,0.0
2017,final,es,cy,es,cy,0,0.0,0.0
2017,final,es,pl,es,pl,0,0.0,0.0
2017,final,es,il,es,il,0,0.0,0.0
2017,final,es,ua,es,ua,0,0.0,0.0
2017,final,es,de,es,de,0,0.0,0.0
2017,final,es,es,es,es,0,0.0,0.0
2017,final,se,pt,se,pt,22,22.0,22.0
2017,final,se,bg,se,bg,14,14.0,14.0
2017,final,se,md,se,md,16,16.0,16.0
2017,final,se,be,se,be,13,13.0,13.0
2017,final,se,se,se,se,0,0.0,0.0
2017,final,se,it,se,it,7,7.0,7.0
2017,final,se,ro,se,ro,3,3.0,3.0
2017,final,se,hu,se,hu,4,4.0,4.0
2017,final,se,au,se,au,10,10.0,10.0
2017,final,se,no,se,no,6,6.0,6.0
2017,final,se,nl,se,nl,3,3.0,3.0
2017,final,se,fr,se,fr,0,0.0,0.0
2017,final,se,hr,se,hr,2,2.0,2.0
2017,final,se,az,se,az,0,0.0,0.0
2017,final,se,gb,se,gb,0,0.0,0.0
2017,final,se,at,se,at,4,4.0,4.0
2017,final,se,by,se,by,0,0.0,0.0
2017,final,se,am,se,am,0,0.0,0.0
2017,final,se,gr,se,gr,0,0.0,0.0
2017,final,se,dk,se,dk,5,5.0,5.0
2017,final,se,cy,se,cy,2,2.0,2.0
2017,final,se,pl,se,pl,5,5.0,5.0
2017,final,se,il,se,il,0,0.0,0.0
2017,final,se,ua,se,ua,0,0.0,0.0
2017,final,se,de,se,de,0,0.0,0.0
2017,final,se,es,se,es,0,0.0,0.0
2017,final,ch,pt,ch,pt,24,24.0,24.0
2017,final,ch,bg,ch,bg,14,14.0,14.0
2017,final,ch,md,ch,md,0,0.0,0.0
2017,final,ch,be,ch,be,13,13.0,13.0
2017,final,ch,se,ch,se,11,11.0,11.0
2017,final,ch,it,ch,it,12,12.0,12.0
2017,final,ch,ro,ch,ro,4,4.0,4.0
2017,final,ch,hu,ch,hu,8,8.0,8.0
2017,final,ch,au,ch,au,4,4.0,4.0
2017,final,ch,no,ch,no,5,5.0,5.0
2017,final,ch,nl,ch,nl,7,7.0,7.0
2017,final,ch,fr,ch,fr,3,3.0,3.0
2017,final,ch,hr,ch,hr,8,8.0,8.0
2017,final,ch,az,ch,az,0,0.0,0.0
2017,final,ch,gb,ch,gb,0,0.0,0.0
2017,final,ch,at,ch,at,0,0.0,0.0
2017,final,ch,by,ch,by,0,0.0,0.0
2017,final,ch,am,ch,am,0,0.0,0.0
2017,final,ch,gr,ch,gr,0,0.0,0.0
2017,final,ch,dk,ch,dk,0,0.0,0.0
2017,final,ch,cy,ch,cy,0,0.0,0.0
2017,final,ch,pl,ch,pl,0,0.0,0.0
2017,final,ch,il,ch,il,0,0.0,0.0
2017,final,ch,ua,ch,ua,0,0.0,0.0
2017,final,ch,de,ch,de,3,3.0,3.0
2017,final,ch,es,ch,es,0,0.0,0.0
2017,final,ua,pt,ua,pt,20,20.0,20.0
2017,final,ua,bg,ua,bg,2,2.0,2.0
2017,final,ua,md,ua,md,16,16.0,16.0
2017,final,ua,be,ua,be,6,6.0,6.0
2017,final,ua,se,ua,se,7,7.0,7.0
2017,final,ua,it,ua,it,0,0.0,0.0
2017,final,ua,ro,ua,ro,3,3.0,3.0
2017,final,ua,hu,ua,hu,12,12.0,12.0
2017,final,ua,au,ua,au,2,2.0,2.0
2017,final,ua,no,ua,no,1,1.0,1.0
2017,final,ua,nl,ua,nl,3,3.0,3.0
2017,final,ua,fr,ua,fr,11,11.0,11.0
2017,final,ua,hr,ua,hr,7,7.0,7.0
2017,final,ua,az,ua,az,6,6.0,6.0
2017,final,ua,gb,ua,gb,0,0.0,0.0
2017,final,ua,at,ua,at,0,0.0,0.0
2017,final,ua,by,ua,by,20,20.0,20.0
2017,final,ua,am,ua,am,0,0.0,0.0
2017,final,ua,gr,ua,gr,0,0.0,0.0
2017,final,ua,dk,ua,dk,0,0.0,0.0
2017,final,ua,cy,ua,cy,0,0.0,0.0
2017,final,ua,pl,ua,pl,0,0.0,0.0
2017,final,ua,il,ua,il,0,0.0,0.0
2017,final,ua,ua,ua,ua,0,0.0,0.0
2017,final,ua,de,ua,de,0,0.0,0.0
2017,final,ua,es,ua,es,0,0.0,0.0
2017,final,gb,pt,gb,pt,20,20.0,20.0
2017,final,gb,bg,gb,bg,19,19.0,19.0
2017,final,gb,md,gb,md,12,12.0,12.0
2017,final,gb,be,gb,be,8,8.0,8.0
2017,final,gb,se,gb,se,12,12.0,12.0
2017,final,gb,it,gb,it,2,2.0,2.0
2017,final,gb,ro,gb,ro,7,7.0,7.0
2017,final,gb,hu,gb,hu,1,1.0,1.0
2017,final,gb,au,gb,au,10,10.0,10.0
2017,final,gb,no,gb,no,0,0.0,0.0
2017,final,gb,nl,gb,nl,4,4.0,4.0
2017,final,gb,fr,gb,fr,0,0.0,0.0
2017,final,gb,hr,gb,hr,5,5.0,5.0
2017,final,gb,az,gb,az,0,0.0,0.0
2017,final,gb,gb,gb,gb,0,0.0,0.0
2017,final,gb,at,gb,at,3,3.0,3.0
2017,final,gb,by,gb,by,1,1.0,1.0
2017,final,gb,am,gb,am,0,0.0,0.0
2017,final,gb,gr,gb,gr,0,0.0,0.0
2017,final,gb,dk,gb,dk,2,2.0,2.0
2017,final,gb,cy,gb,cy,0,0.0,0.0
2017,final,gb,pl,gb,pl,10,10.0,10.0
2017,final,gb,il,gb,il,0,0.0,0.0
2017,final,gb,ua,gb,ua,0,0.0,0.0
2017,final,gb,de,gb,de,0,0.0,0.0
2017,final,gb,es,gb,es,0,0.0,0.0
2017,semi-final-1,al,pt,al,pt,18,18.0,18.0
2017,semi-final-1,al,md,al,md,19,19.0,19.0
2017,semi-final-1,al,se,al,se,14,14.0,14.0
2017,semi-final-1,al,be,al,be,11,11.0,11.0
2017,semi-final-1,al,cy,al,cy,3,3.0,3.0
2017,semi-final-1,al,au,al,au,6,6.0,6.0
2017,semi-final-1,al,am,al,am,10,10.0,10.0
2017,semi-final-1,al,az,al,az,7,7.0,7.0
2017,semi-final-1,al,pl,al,pl,4,4.0,4.0
2017,semi-final-1,al,gr,al,gr,14,14.0,14.0
2017,semi-final-1,al,ge,al,ge,1,1.0,1.0
2017,semi-final-1,al,fi,al,fi,5,5.0,5.0
2017,semi-final-1,al,cz,al,cz,0,0.0,0.0
2017,semi-final-1,al,al,al,al,0,0.0,0.0
2017,semi-final-1,al,is,al,is,4,4.0,4.0
2017,semi-final-1,al,me,al,me,0,0.0,0.0
2017,semi-final-1,al,si,al,si,0,0.0,0.0
2017,semi-final-1,al,lv,al,lv,0,0.0,0.0
2017,semi-final-1,am,pt,am,pt,14,14.0,14.0
2017,semi-final-1,am,md,am,md,18,18.0,18.0
2017,semi-final-1,am,se,am,se,9,9.0,9.0
2017,semi-final-1,am,be,am,be,6,6.0,6.0
2017,semi-final-1,am,cy,am,cy,24,24.0,24.0
2017,semi-final-1,am,au,am,au,4,4.0,4.0
2017,semi-final-1,am,am,am,am,0,0.0,0.0
2017,semi-final-1,am,az,am,az,0,0.0,0.0
2017,semi-final-1,am,pl,am,pl,4,4.0,4.0
2017,semi-final-1,am,gr,am,gr,15,15.0,15.0
2017,semi-final-1,am,ge,am,ge,14,14.0,14.0
2017,semi-final-1,am,fi,am,fi,0,0.0,0.0
2017,semi-final-1,am,cz,am,cz,4,4.0,4.0
2017,semi-final-1,am,al,am,al,0,0.0,0.0
2017,semi-final-1,am,is,am,is,3,3.0,3.0
2017,semi-final-1,am,me,am,me,1,1.0,1.0
2017,semi-final-1,am,si,am,si,0,0.0,0.0
2017,semi-final-1,am,lv,am,lv,0,0.0,0.0
2017,semi-final-1,au,pt,au,pt,16,16.0,16.0
2017,semi-final-1,au,md,au,md,22,22.0,22.0
2017,semi-final-1,au,se,au,se,16,16.0,16.0
2017,semi-final-1,au,be,au,be,4,4.0,4.0
2017,semi-final-1,au,cy,au,cy,6,6.0,6.0
2017,semi-final-1,au,au,au,au,0,0.0,0.0
2017,semi-final-1,au,am,au,am,10,10.0,10.0
2017,semi-final-1,au,az,au,az,4,4.0,4.0
2017,semi-final-1,au,pl,au,pl,12,12.0,12.0
2017,semi-final-1,au,gr,au,gr,4,4.0,4.0
2017,semi-final-1,au,ge,au,ge,0,0.0,0.0
2017,semi-final-1,au,fi,au,fi,9,9.0,9.0
2017,semi-final-1,au,cz,au,cz,4,4.0,4.0
2017,semi-final-1,au,al,au,al,0,0.0,0.0
2017,semi-final-1,au,is,au,is,2,2.0,2.0
2017,semi-final-1,au,me,au,me,7,7.0,7.0
2017,semi-final-1,au,si,au,si,0,0.0,0.0
2017,semi-final-1,au,lv,au,lv,0,0.0,0.0
2017,semi-final-1,az,pt,az,pt,20,20.0,20.0
2017,semi-final-1,az,md,az,md,15,15.0,15.0
2017,semi-final-1,az,se,az,se,6,6.0,6.0
2017,semi-final-1,az,be,az,be,7,7.0,7.0
2017,semi-final-1,az,cy,az,cy,0,0.0,0.0
2017,semi-final-1,az,au,az,au,9,9.0,9.0
2017,semi-final-1,az,am,az,am,0,0.0,0.0
2017,semi-final-1,az,az,az,az,0,0.0,0.0
2017,semi-final-1,az,pl,az,pl,4,4.0,4.0
2017,semi-final-1,az,gr,az,gr,0,0.0,0.0
2017,semi-final-1,az,ge,az,ge,18,18.0,18.0
2017,semi-final-1,az,fi,az,fi,0,0.0,0.0
2017,semi-final-1,az,cz,az,cz,4,4.0,4.0
2017,semi-final-1,az,al,az,al,13,13.0,13.0
2017,semi-final-1,az,is,az,is,2,2.0,2.0
2017,semi-final-1,az,me,az,me,13,13.0,13.0
2017,semi-final-1,az,si,az,si,0,0.0,0.0
2017,semi-final-1,az,lv,az,lv,5,5.0,5.0
2017,semi-final-1,be,pt,be,pt,19,19.0,19.0
2017,semi-final-1,be,md,be,md,11,11.0,11.0
2017,semi-final-1,be,se,be,se,17,17.0,17.0
2017,semi-final-1,be,be,be,be,0,0.0,0.0
2017,semi-final-1,be,cy,be,cy,12,12.0,12.0
2017,semi-final-1,be,au,be,au,11,11.0,11.0
2017,semi-final-1,be,am,be,am,7,7.0,7.0
2017,semi-final-1,be,az,be,az,5,5.0,5.0
2017,semi-final-1,be,pl,be,pl,12,12.0,12.0
2017,semi-final-1,be,gr,be,gr,6,6.0,6.0
2017,semi-final-1,be,ge,be,ge,3,3.0,3.0
2017,semi-final-1,be,fi,be,fi,3,3.0,3.0
2017,semi-final-1,be,cz,be,cz,6,6.0,6.0
2017,semi-final-1,be,al,be,al,0,0.0,0.0
2017,semi-final-1,be,is,be,is,2,2.0,2.0
